RESDATE;CONTRACTNO;CURRENCY;EXCHANGERATE;FXRATEDIRECTION;INOUTFLOW;FLOWTYPE;D1;D2;D3;D4;D5;D6;D7;M1;M2_3;M4_6;M7_9;M10_12;Y2;Y3_5;Y5_10;YREST
31.01.2013;252;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;60000;0;0;0;0;0
31.01.2013;253;CHF;1.19;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-140000;0;0;0;0
31.01.2013;254;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;-510000;0;0;0;0;0;0
31.01.2013;255;AED;1;N;In;;0;0;0;0;0;0;0;0;0;40000;0;0;0;0;0;0
31.01.2013;256;AED;1;N;Out;;0;0;0;0;0;0;0;-550000;0;0;0;0;0;0;0;0
31.01.2013;257;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-820000;0;0;0
31.01.2013;258;EUR;1.37;N;Lim;;70000;70000;70000;70000;70000;70000;70000;70000;0;0;0;0;0;0;0;0
31.01.2013;259;AED;1;N;In;;0;0;-370000;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;260;JPY;0.0098;N;In;;0;0;0;0;0;570000;0;0;0;0;0;0;0;0;0;0
31.01.2013;261;AED;1;N;In;;0;0;0;0;0;0;0;0;580000;0;0;0;0;0;0;0
31.01.2013;262;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;-270000;0;0;0;0;0
31.01.2013;263;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;800000;0;0;0;0;0
31.01.2013;264;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;-680000;0;0;0;0;0
31.01.2013;265;JPY;0.0098;N;In;;0;470000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;266;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;267;AED;1;N;Lim;;320000;320000;320000;320000;320000;320000;320000;320000;320000;320000;0;0;0;0;0;0
31.01.2013;268;AED;1;N;In;;0;0;0;0;0;0;0;540000;0;0;0;0;0;0;0;0
31.01.2013;269;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;-470000;0;0;0;0;0;0;0
31.01.2013;270;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;-490000;0;0;0;0;0;0
31.01.2013;271;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;440000;0;0;0;0;0
31.01.2013;272;AED;1;N;Lim;;80000;80000;80000;80000;80000;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;273;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;274;AED;1;N;Out;;0;0;0;0;0;0;0;-30000;0;0;0;0;0;0;0;0
31.01.2013;275;USD;1;N;In;;0;0;0;540000;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;276;USD;1;N;Out;;0;0;580000;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;277;EUR;1.37;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;278;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;120000;0;0;0
31.01.2013;279;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;-230000;0;0;0;0;0
31.01.2013;280;USD;1;N;Lim;;200000;200000;200000;200000;200000;200000;200000;200000;200000;200000;200000;200000;0;0;0;0
31.01.2013;281;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;-880000;0;0;0;0;0
31.01.2013;282;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;590000;0;0;0;0;0
31.01.2013;283;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;0;0;610000;0;0;0;0;0
31.01.2013;284;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-100000;0;0;0
31.01.2013;285;USD;1;N;In;;0;0;0;0;0;0;270000;0;0;0;0;0;0;0;0;0
31.01.2013;286;USD;1;N;Lim;;110000;110000;110000;110000;110000;110000;110000;0;0;0;0;0;0;0;0;0
31.01.2013;287;AED;1;N;Out;;0;0;0;0;0;0;-450000;0;0;0;0;0;0;0;0;0
31.01.2013;288;USD;1;N;Out;;0;0;680000;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;289;JPY;0.0098;N;In;;0;0;0;0;0;0;630000;0;0;0;0;0;0;0;0;0
31.01.2013;290;EUR;1.37;N;Out;;0;-200000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;291;AED;1;N;In;;0;0;0;0;0;660000;0;0;0;0;0;0;0;0;0;0
31.01.2013;292;EUR;1.37;N;Out;;-160000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;293;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;-910000;0;0;0;0;0
31.01.2013;294;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-850000;0;0;0
31.01.2013;295;USD;1;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;296;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;420000;0;0;0;0
31.01.2013;297;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;470000;0;0;0;0
31.01.2013;298;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;690000;0;0;0
31.01.2013;299;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-360000;0;0;0
31.01.2013;300;JPY;0.0098;N;Lim;;590000;590000;590000;590000;590000;590000;590000;590000;590000;590000;590000;0;0;0;0;0
31.01.2013;301;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;302;JPY;0.0098;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;303;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-450000;0;0;0
31.01.2013;304;AED;1;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;305;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;306;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;420000;0;0;0;0;0;0
31.01.2013;307;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;308;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-650000;0;0;0
31.01.2013;309;AED;1;N;Lim;;670000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;310;USD;1;N;In;;0;0;0;0;0;0;0;0;0;670000;0;0;0;0;0;0
31.01.2013;311;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;670000;0;0;0;0;0
31.01.2013;312;AED;1;N;Out;;0;0;0;0;0;0;-380000;0;0;0;0;0;0;0;0;0
31.01.2013;313;EUR;1.37;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;314;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;315;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-970000;0;0;0
31.01.2013;316;EUR;1.37;N;In;;0;0;0;0;0;0;440000;0;0;0;0;0;0;0;0;0
31.01.2013;317;EUR;1.37;N;In;;0;0;0;120000;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;318;EUR;1.37;N;Lim;;10000;10000;10000;10000;10000;10000;10000;10000;10000;10000;0;0;0;0;0;0
31.01.2013;319;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;-940000;0;0;0;0;0;0
31.01.2013;320;EUR;1.37;N;Out;;0;0;0;-490000;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;321;AED;1;N;Out;;0;0;140000;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;322;AED;1;N;In;;0;0;0;0;0;0;0;20000;0;0;0;0;0;0;0;0
31.01.2013;323;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;820000;0;0;0;0;0;0;0
31.01.2013;324;EUR;1.37;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;325;JPY;0.0098;N;In;;0;0;0;0;0;0;0;820000;0;0;0;0;0;0;0;0
31.01.2013;326;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;327;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;-100000;0;0;0;0;0;0;0
31.01.2013;328;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;329;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;-810000;0;0;0;0;0
31.01.2013;330;JPY;0.0098;N;Out;;0;-190000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;331;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;-530000;0;0;0;0;0
31.01.2013;332;JPY;0.0098;N;In;;0;0;-760000;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;333;USD;1;N;Out;;0;-150000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;334;AED;1;N;In;;0;0;0;0;0;20000;0;0;0;0;0;0;0;0;0;0
31.01.2013;335;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;700000;0;0;0
31.01.2013;336;AED;1;N;In;;0;0;0;0;0;0;0;0;0;700000;0;0;0;0;0;0
31.01.2013;337;JPY;0.0098;N;In;;270000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;338;AED;1;N;Out;;0;0;0;0;0;0;0;0;-660000;0;0;0;0;0;0;0
31.01.2013;339;USD;1;N;In;;0;0;-930000;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;340;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;-260000;0;0;0;0;0
31.01.2013;341;JPY;0.0098;N;Lim;;230000;230000;230000;230000;230000;230000;230000;0;0;0;0;0;0;0;0;0
31.01.2013;342;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;610000;0;0;0
31.01.2013;343;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;280000;0;0;0;0
31.01.2013;344;USD;1;N;In;;10000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;345;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;346;USD;1;N;Lim;;160000;160000;160000;160000;160000;160000;160000;160000;160000;0;0;0;0;0;0;0
31.01.2013;347;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-780000;0;0;0
31.01.2013;348;USD;1;N;In;;120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;349;EUR;1.37;N;Out;;0;0;0;0;0;-310000;0;0;0;0;0;0;0;0;0;0
31.01.2013;350;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;70000;0;0;0
31.01.2013;351;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;-540000;0;0;0;0;0
31.01.2013;352;CHF;1.19;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;890000;0;0;0
31.01.2013;353;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;354;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;-870000;0;0;0;0;0;0
31.01.2013;355;USD;1;N;Lim;;520000;520000;520000;520000;520000;520000;520000;520000;520000;520000;520000;0;0;0;0;0
31.01.2013;356;EUR;1.37;N;In;;0;0;0;0;0;140000;0;0;0;0;0;0;0;0;0;0
31.01.2013;357;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;358;EUR;1.37;N;Out;;0;0;0;0;0;0;0;-890000;0;0;0;0;0;0;0;0
31.01.2013;359;EUR;1.37;N;Lim;;930000;930000;930000;930000;930000;930000;930000;930000;930000;930000;930000;930000;0;0;0;0
31.01.2013;360;EUR;1.37;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;361;EUR;1.37;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;362;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;-730000;0;0;0;0;0;0
31.01.2013;363;AED;1;N;Lim;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;364;EUR;1.37;N;In;;0;0;0;0;0;700000;0;0;0;0;0;0;0;0;0;0
31.01.2013;365;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;366;EUR;1.37;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;367;USD;1;N;Lim;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;368;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;369;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;220000;0;0;0;0;0
31.01.2013;370;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-730000;0;0;0
31.01.2013;371;EUR;1.37;N;Lim;;460000;460000;460000;460000;460000;460000;460000;460000;460000;460000;460000;460000;0;0;0;0
31.01.2013;372;AED;1;N;In;;0;0;0;0;0;0;0;0;0;500000;0;0;0;0;0;0
31.01.2013;373;EUR;1.37;N;In;;440000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;374;USD;1;N;Out;;0;0;0;0;0;0;-10000;0;0;0;0;0;0;0;0;0
31.01.2013;375;AED;1;N;Lim;;900000;900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;376;AED;1;N;In;;0;0;0;0;0;0;0;980000;0;0;0;0;0;0;0;0
31.01.2013;377;AED;1;N;In;;0;0;-800000;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;378;EUR;1.37;N;In;;0;610000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;379;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-280000;0;0;0
31.01.2013;380;CHF;1.19;N;In;;0;0;0;0;0;0;0;0;0;160000;0;0;0;0;0;0
31.01.2013;381;AED;1;N;Out;;0;-120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;382;AED;1;N;Out;;0;0;0;0;0;0;0;-750000;0;0;0;0;0;0;0;0
31.01.2013;383;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;384;USD;1;N;Lim;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;385;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;370000;0;0;0
31.01.2013;386;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;387;AED;1;N;Lim;;590000;590000;590000;590000;590000;590000;590000;590000;590000;590000;590000;590000;0;0;0;0
31.01.2013;388;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;10000;0;0;0;0
31.01.2013;389;EUR;1.37;N;Lim;;570000;570000;570000;570000;570000;570000;570000;570000;570000;570000;570000;0;0;0;0;0
31.01.2013;390;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;350000;0;0;0;0;0;0
31.01.2013;391;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-540000;0;0;0;0
31.01.2013;392;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-560000;0;0;0;0
31.01.2013;393;EUR;1.37;N;In;;0;0;0;0;0;0;0;230000;0;0;0;0;0;0;0;0
31.01.2013;394;EUR;1.37;N;Out;;0;0;0;0;0;0;0;-480000;0;0;0;0;0;0;0;0
31.01.2013;395;CHF;1.19;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;396;EUR;1.37;N;Out;;0;0;0;0;0;0;0;-860000;0;0;0;0;0;0;0;0
31.01.2013;397;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;398;AED;1;N;In;;0;0;0;0;0;0;0;360000;0;0;0;0;0;0;0;0
31.01.2013;399;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;70000;0;0;0;0;0
31.01.2013;400;EUR;1.37;N;In;;0;0;0;0;0;0;0;210000;0;0;0;0;0;0;0;0
31.01.2013;401;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-340000;0;0;0;0
31.01.2013;402;AED;1;N;Lim;;730000;730000;730000;730000;730000;730000;730000;730000;730000;730000;730000;0;0;0;0;0
31.01.2013;403;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;404;AED;1;N;Lim;;410000;410000;410000;410000;410000;410000;410000;410000;410000;410000;410000;0;0;0;0;0
31.01.2013;405;JPY;0.0098;N;In;;760000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;406;AED;1;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;407;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-390000;0;0;0
31.01.2013;408;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;409;JPY;0.0098;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;410;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;-470000;0;0;0;0;0;0
31.01.2013;411;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;340000;0;0;0
31.01.2013;412;AED;1;N;Out;;0;0;0;0;0;0;0;-450000;0;0;0;0;0;0;0;0
31.01.2013;413;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;140000;0;0;0;0
31.01.2013;414;CHF;1.19;N;Lim;;170000;170000;170000;170000;170000;170000;170000;0;0;0;0;0;0;0;0;0
31.01.2013;415;EUR;1.37;N;Out;;-970000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;416;AED;1;N;In;;0;0;0;0;0;370000;0;0;0;0;0;0;0;0;0;0
31.01.2013;417;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;470000;0;0;0;0;0
31.01.2013;418;CHF;1.19;N;Lim;;730000;730000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;419;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;420;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;421;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;360000;0;0;0
31.01.2013;422;USD;1;N;Lim;;170000;170000;170000;170000;170000;170000;170000;170000;170000;170000;170000;0;0;0;0;0
31.01.2013;423;JPY;0.0098;N;In;;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;424;USD;1;N;In;;0;0;0;0;0;0;0;840000;0;0;0;0;0;0;0;0
31.01.2013;425;EUR;1.37;N;In;;0;0;0;0;0;0;0;510000;0;0;0;0;0;0;0;0
31.01.2013;426;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;510000;0;0;0;0;0;0
31.01.2013;427;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;-490000;0;0;0;0;0;0
31.01.2013;428;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-850000;0;0;0
31.01.2013;429;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;-820000;0;0;0;0;0;0
31.01.2013;430;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;120000;0;0;0;0;0;0
31.01.2013;431;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;432;USD;1;N;Out;;0;0;0;0;0;0;-420000;0;0;0;0;0;0;0;0;0
31.01.2013;433;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;440000;0;0;0;0;0;0;0
31.01.2013;434;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;-400000;0;0;0;0;0;0
31.01.2013;435;USD;1;N;In;;0;0;0;0;0;0;0;0;0;570000;0;0;0;0;0;0
31.01.2013;436;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;310000;0;0;0
31.01.2013;437;USD;1;N;Lim;;490000;490000;490000;490000;490000;490000;490000;490000;0;0;0;0;0;0;0;0
31.01.2013;438;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;0;190000;0;0;0;0;0;0
31.01.2013;439;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;-110000;0;0;0;0;0
31.01.2013;440;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;-990000;0;0;0;0;0;0;0
31.01.2013;441;AED;1;N;In;;0;0;0;0;0;0;0;110000;0;0;0;0;0;0;0;0
31.01.2013;442;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;510000;0;0;0
31.01.2013;443;USD;1;N;Lim;;650000;650000;650000;650000;650000;650000;0;0;0;0;0;0;0;0;0;0
31.01.2013;444;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-350000;0;0;0;0
31.01.2013;445;USD;1;N;In;;750000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;446;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-520000;0;0;0;0
31.01.2013;447;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;-890000;0;0;0;0;0;0
31.01.2013;448;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;449;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;450;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-110000;0;0;0;0
31.01.2013;451;AED;1;N;Lim;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;452;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;240000;0;0;0;0;0;0
31.01.2013;453;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;454;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;-590000;0;0;0;0;0;0
31.01.2013;455;JPY;0.0098;N;Out;;0;0;0;-650000;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;456;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;510000;0;0;0
31.01.2013;457;USD;1;N;In;;0;0;0;0;0;620000;0;0;0;0;0;0;0;0;0;0
31.01.2013;458;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-250000;0;0;0;0
31.01.2013;459;EUR;1.37;N;Out;;0;0;0;0;0;-730000;0;0;0;0;0;0;0;0;0;0
31.01.2013;460;JPY;0.0098;N;In;;0;0;0;0;0;170000;0;0;0;0;0;0;0;0;0;0
31.01.2013;461;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-100000;0;0;0;0
31.01.2013;462;CHF;1.19;N;In;;0;0;0;120000;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;463;EUR;1.37;N;Lim;;510000;510000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;464;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-540000;0;0;0
31.01.2013;465;USD;1;N;Lim;;100000;100000;100000;100000;100000;100000;0;0;0;0;0;0;0;0;0;0
31.01.2013;466;EUR;1.37;N;Out;;0;0;0;0;0;0;-890000;0;0;0;0;0;0;0;0;0
31.01.2013;467;USD;1;N;In;;0;900000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;468;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;0;220000;0;0;0;0;0;0
31.01.2013;469;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;470;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;-90000;0;0;0;0;0;0
31.01.2013;471;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;0;0;0;470000;0;0;0;0
31.01.2013;472;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;-800000;0;0;0;0;0
31.01.2013;473;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-710000;0;0;0;0
31.01.2013;474;AED;1;N;Lim;;710000;710000;710000;710000;710000;710000;710000;710000;710000;710000;710000;710000;0;0;0;0
31.01.2013;475;AED;1;N;Out;;0;0;0;0;0;0;-490000;0;0;0;0;0;0;0;0;0
31.01.2013;476;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;477;EUR;1.37;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;478;USD;1;N;Out;;0;0;0;0;0;0;0;-370000;0;0;0;0;0;0;0;0
31.01.2013;479;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;460000;0;0;0;0;0;0;0
31.01.2013;480;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-770000;0;0;0;0
31.01.2013;481;USD;1;N;In;;0;0;0;600000;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;482;JPY;0.0098;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;483;EUR;1.37;N;In;;0;0;0;0;0;0;270000;0;0;0;0;0;0;0;0;0
31.01.2013;484;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;790000;0;0;0;0;0;0;0
31.01.2013;485;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;140000;0;0;0;0
31.01.2013;486;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;-230000;0;0;0;0;0
31.01.2013;487;JPY;0.0098;N;In;;0;0;0;0;0;0;0;880000;0;0;0;0;0;0;0;0
31.01.2013;488;AED;1;N;In;;0;0;0;0;0;0;0;0;160000;0;0;0;0;0;0;0
31.01.2013;489;EUR;1.37;N;Lim;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;490;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;-780000;0;0;0;0;0
31.01.2013;491;EUR;1.37;N;In;;0;0;0;170000;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;492;EUR;1.37;N;Out;;0;0;0;0;0;0;0;-310000;0;0;0;0;0;0;0;0
31.01.2013;493;AED;1;N;Out;;-450000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;494;JPY;0.0098;N;Lim;;120000;120000;120000;120000;120000;0;0;0;0;0;0;0;0;0;0;0
31.01.2013;495;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;-460000;0;0;0;0;0
31.01.2013;496;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;-650000;0;0;0;0;0;0
31.01.2013;497;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;440000;0;0;0;0;0;0
31.01.2013;498;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2013;100;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;440000;0;0;0
28.02.2013;101;EUR;1.37;N;Out;;0;0;0;-70000;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2013;102;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;610000;0;0;0
28.02.2013;103;AED;1;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
